"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2020-12-23","WAS",107,107,26,58,0.4482758620689655,13,27,0.48148148148148145,0.48148148148148145,16,30,22,39,0,0.5769230769230769,0.6,1,0.3176470588235294,0.529255294117647,0.5352941176470588,0.5691489361702128,2,8,0.13793103448275862,0,0
"2020-12-26","NYK",93,89,24,54,0.4444444444444444,8,29,0.27586206896551724,0.27586206896551724,17,24,24,21,3,0.5,0.5454545454545454,0.875,0.3493975903614458,0.5515933734939759,0.43373493975903615,0.4731182795698925,4,5,0.09259259259259259,1,0.034482758620689655
"2020-12-27","CLE",100,118,39,68,0.5735294117647058,9,23,0.391304347826087,0.391304347826087,13,44,34,27,0,0.5641025641025641,0.6285714285714286,1,0.25274725274725274,0.5419313186813187,0.5769230769230769,0.6020408163265306,8,4,0.058823529411764705,1,0.043478260869565216
"2020-12-29","TOR",103,93,15,45,0.3333333333333333,17,45,0.37777777777777777,0.37777777777777777,12,14,16,42,9,0.4666666666666667,0.5,0.8235294117647058,0.5,0.5237861111111111,0.45,0.4739583333333333,2,10,0.2222222222222222,0,0
"2020-12-31","ORL",102,92,26,67,0.3880597014925373,7,28,0.25,0.25,19,22,30,18,3,0.4230769230769231,0.5,0.8571428571428571,0.29473684210526313,0.4586142105263158,0.38421052631578945,0.44660194174757284,8,9,0.13432835820895522,1,0.03571428571428571
"2021-01-02","CHA",103,112,25,57,0.43859649122807015,13,35,0.37142857142857144,0.37142857142857144,23,42,8,39,0,0.84,0.875,1,0.3804347826086957,0.5484983695652174,0.483695652173913,0.5336538461538461,2,7,0.12280701754385964,0,0
"2021-01-04","CHA",101,101,23,47,0.48936170212765956,13,39,0.3333333333333333,0.3333333333333333,16,40,6,30,9,0.8695652173913043,0.9090909090909091,0.7692307692307693,0.45348837209302323,0.5488441860465116,0.4941860465116279,0.5260416666666666,2,5,0.10638297872340426,0,0
"2021-01-06","WAS",108,136,31,57,0.543859649122807,16,37,0.43243243243243246,0.4444444444444444,26,24,38,45,3,0.3870967741935484,0.42857142857142855,0.9375,0.39361702127659576,0.5420838709677419,0.5851063829787234,0.6100917431192661,6,6,0.10526315789473684,0,0
"2021-01-07","BKN",109,122,29,60,0.48333333333333334,15,37,0.40540540540540543,0.40540540540540543,19,32,26,42,3,0.5517241379310345,0.5925925925925926,0.9333333333333333,0.38144329896907214,0.5590659793814433,0.5309278350515464,0.5545454545454546,4,4,0.06666666666666667,2,0.05405405405405406
"2021-01-09","DEN",97,115,33,57,0.5789473684210527,12,33,0.36363636363636365,0.36363636363636365,13,32,34,36,0,0.48484848484848486,0.5714285714285714,1,0.36666666666666664,0.56196,0.5666666666666667,0.5989583333333334,10,3,0.05263157894736842,1,0.030303030303030304
"2021-01-11","ATL",98,112,20,55,0.36363636363636365,17,44,0.38636363636363635,0.38636363636363635,21,14,26,39,12,0.35,0.3888888888888889,0.7647058823529411,0.4444444444444444,0.5590918367346939,0.4595959595959596,0.5,4,10,0.18181818181818182,2,0.045454545454545456
"2021-01-12","MIA",114,134,29,48,0.6041666666666666,19,56,0.3392857142857143,0.3392857142857143,19,26,32,42,15,0.4482758620689655,0.52,0.7368421052631579,0.5384615384615384,0.555064423076923,0.5528846153846154,0.5929203539823009,8,6,0.125,0,0
"2021-01-14","MIA",104,108,28,47,0.5957446808510638,12,34,0.35294117647058826,0.35294117647058826,16,34,22,33,3,0.6071428571428571,0.68,0.9166666666666666,0.41975308641975306,0.5678345679012345,0.5679012345679012,0.5806451612903226,6,2,0.0425531914893617,1,0.029411764705882353
"2021-01-16","MEM",102,106,35,70,0.5,8,29,0.27586206896551724,0.2857142857142857,12,38,32,24,0,0.5428571428571428,0.5588235294117647,1,0.29292929292929293,0.5484714285714286,0.47474747474747475,0.4953271028037383,2,10,0.14285714285714285,1,0.034482758620689655
"2021-01-20","BOS",96,109,30,56,0.5357142857142857,12,33,0.36363636363636365,0.375,13,28,32,24,12,0.4666666666666667,0.4827586206896552,0.6666666666666666,0.3707865168539326,0.5183482954545454,0.5393258426966292,0.5618556701030928,2,3,0.05357142857142857,0,0
"2021-01-22","BOS",99,110,29,60,0.48333333333333334,12,30,0.4,0.4,16,26,32,30,6,0.4482758620689655,0.5,0.8333333333333334,0.3333333333333333,0.520615,0.5222222222222223,0.5561224489795918,6,5,0.08333333333333333,2,0.06666666666666667
"2021-01-23","DET",105,110,23,53,0.4339622641509434,14,33,0.42424242424242425,0.42424242424242425,22,30,16,30,12,0.6521739130434783,0.6521739130434783,0.7142857142857143,0.38372093023255816,0.5077744186046511,0.5116279069767442,0.5555555555555556,0,7,0.1320754716981132,0,0
"2021-01-25","DET",95,119,18,32,0.5625,17,38,0.4473684210526316,0.4473684210526316,32,12,24,48,3,0.3333333333333333,0.4,0.9411764705882353,0.5428571428571428,0.5109214285714285,0.6214285714285714,0.6781609195402298,6,3,0.09375,0,0
"2021-01-27","LAL",94,106,33,62,0.532258064516129,8,24,0.3333333333333333,0.3333333333333333,16,28,38,18,6,0.42424242424242425,0.4375,0.75,0.27906976744186046,0.525221511627907,0.5232558139534884,0.5520833333333334,2,7,0.11290322580645161,0,0
