,Date,Away,Home,Favorite,Line,Over/Under
469,2021-02-25,WAS,DEN,DEN,-8.0,237.5
470,2021-02-25,NOP,MIL,MIL,-7.5,242.0
471,2021-02-26,SAC,DET,SAC,-1.5,228.0
472,2021-02-26,IND,BOS,BOS,-2.5,219.0
473,2021-02-26,HOU,TOR,TOR,-6.5,219.5
474,2021-02-26,UTA,MIA,UTA,-6.0,220.0
475,2021-02-26,PHX,CHI,PHX,-6.5,226.0
476,2021-02-26,LAC,MEM,LAC,-7.5,223.0
477,2021-02-26,ATL,OKC,ATL,-5.5,226.5
478,2021-02-26,CHA,GSW,GSW,-6.5,233.0
479,2021-02-26,POR,LAL,LAL,-5.0,222.5
480,2021-02-27,CLE,PHI,PHI,-11.5,220.0
481,2021-02-27,NOP,SAS,NOP,-2.0,232.5
482,2021-02-27,IND,NYK,NYK,-1.0,216.5
483,2021-02-27,UTA,ORL,UTA,-9.5,221.5
484,2021-02-27,MIN,WAS,WAS,-4.0,238.0
485,2021-02-27,DEN,OKC,DEN,-6.5,219.5
486,2021-02-27,DAL,BKN,BKN,0,233.5
487,2021-02-28,LAC,MIL,MIL,-1.5,232.5
488,2021-02-28,NYK,DET,NYK,-1.5,209.5
489,2021-02-28,ATL,MIA,MIA,-2.5,225.0
490,2021-02-28,CHI,TOR,TOR,-4.5,223.0
491,2021-02-28,WAS,BOS,BOS,-6.5,232.0
492,2021-02-28,MEM,HOU,MEM,-4.0,224.0
493,2021-02-28,PHX,MIN,PHX,-10.5,224.5
494,2021-02-28,GSW,LAL,LAL,-3.0,221.0
495,2021-02-28,CHA,SAC,SAC,-3.5,236.5
496,2021-03-01,DAL,ORL,DAL,-7.0,220.0
497,2021-03-01,IND,PHI,PHI,-3.5,224.0
498,2021-03-01,DEN,CHI,DEN,-4.5,225.0
499,2021-03-01,CLE,HOU,HOU,-3.0,217.0
500,2021-03-01,UTA,NOP,UTA,-7.0,237.0
501,2021-03-01,BKN,SAS,BKN,-4.0,233.5
502,2021-03-01,CHA,POR,POR,-8.0,230.0
503,2021-03-02,MEM,WAS,WAS,-1.0,238.5
504,2021-03-02,LAC,BOS,LAC,-5.0,221.5
505,2021-03-02,ATL,MIA,MIA,-2.0,223.5
506,2021-03-02,DET,TOR,TOR,-6.0,212.0
507,2021-03-02,DEN,MIL,MIL,-8.0,234.0
508,2021-03-02,NYK,SAS,NYK,-2.0,212.0
509,2021-03-02,PHX,LAL,PHX,-1.0,215.5
510,2021-03-03,IND,CLE,IND,-6.5,219.0
511,2021-03-03,ATL,ORL,ATL,-3.0,220.0
512,2021-03-03,UTA,PHI,UTA,-3.5,231.0
513,2021-03-03,BKN,HOU,BKN,-10.5,226.5
514,2021-03-03,CHA,MIN,CHA,-2.5,235.0
515,2021-03-03,CHI,NOP,NOP,-6.0,237.0
516,2021-03-03,OKC,DAL,DAL,-5.0,220.0
517,2021-03-03,GSW,POR,GSW,-1.0,233.0
518,2021-03-03,LAL,SAC,SAC,-4.0,223.5
519,2021-03-04,TOR,BOS,BOS,-8.0,221.5
520,2021-03-04,DEN,IND,DEN,-3.5,227.5
521,2021-03-04,LAC,WAS,LAC,-8.5,237.0
522,2021-03-04,MIL,MEM,MIL,-6.0,235.5
523,2021-03-04,OKC,SAS,SAS,-7.0,219.5
524,2021-03-04,MIA,NOP,MIA,-2.0,225.0
525,2021-03-04,SAC,POR,POR,-4.5,237.5
526,2021-03-10,WAS,MEM,MEM,-3.5,237.5
527,2021-03-10,SAS,DAL,DAL,-4.5,226.5
528,2021-03-11,DET,CHA,CHA,-4.0,225.5
529,2021-03-11,BOS,BKN,BKN,-2.5,232.0
530,2021-03-11,ATL,TOR,ATL,-3.0,226.0
531,2021-03-11,ORL,MIA,MIA,-9.0,210.5
532,2021-03-11,PHI,CHI,CHI,-3.5,229.0
533,2021-03-11,NYK,MIL,MIL,-11.0,222.5
534,2021-03-11,MIN,NOP,NOP,-8.0,238.0
535,2021-03-11,DAL,OKC,DAL,-2.0,215.5
536,2021-03-11,GSW,LAC,LAC,-7.0,229.5
537,2021-03-11,PHX,POR,PHX,-4.5,227.0
538,2021-03-11,HOU,SAC,SAC,-6.0,231.0
539,2021-03-12,PHI,WAS,PHI,-3.5,239.5
540,2021-03-12,DEN,MEM,DEN,-2.5,229.5
541,2021-03-12,CLE,NOP,NOP,-6.5,225.5
542,2021-03-12,MIA,CHI,MIA,-2.0,222.5
543,2021-03-12,ORL,SAS,SAS,-7.5,214.5
544,2021-03-12,HOU,UTA,UTA,-19.0,229.5
545,2021-03-12,IND,LAL,LAL,-4.5,219.0
546,2021-03-13,NYK,OKC,NYK,-4.5,208.0
547,2021-03-13,DET,BKN,BKN,-11.0,225.5
548,2021-03-13,TOR,CHA,CHA,-2.5,234.0
549,2021-03-13,MIL,WAS,MIL,-13.0,236.0
550,2021-03-13,SAC,ATL,ATL,-4.0,239.0
551,2021-03-13,POR,MIN,POR,-5.0,234.5
552,2021-03-13,DAL,DEN,DEN,-1.0,225.5
553,2021-03-13,IND,PHX,PHX,-7.0,225.5
554,2021-03-14,MEM,OKC,MEM,-9.0,223.0
555,2021-03-14,UTA,GSW,UTA,-7.5,233.5
556,2021-03-14,SAS,PHI,PHI,-4.5,223.0
557,2021-03-14,MIA,ORL,MIA,-7.5,207.5
558,2021-03-14,CLE,ATL,ATL,-5.5,222.5
559,2021-03-14,BOS,HOU,BOS,-10.5,221.5
560,2021-03-14,POR,MIN,POR,-5.0,234.0
561,2021-03-14,TOR,CHI,CHI,-3.5,229.0
562,2021-03-14,LAC,NOP,LAC,-6.0,233.0
563,2021-03-15,SAC,CHA,CHA,-3.0,240.0
564,2021-03-15,MIL,WAS,MIL,-8.5,244.5
565,2021-03-15,NYK,BKN,BKN,-8.5,223.5
566,2021-03-15,SAS,DET,SAS,-1.5,211.0
567,2021-03-15,LAC,DAL,LAC,-1.5,229.0
568,2021-03-15,IND,DEN,DEN,-4.0,223.5
569,2021-03-15,MEM,PHX,PHX,-7.5,228.0
570,2021-03-15,LAL,GSW,LAL,-1.5,225.0
571,2021-03-16,UTA,BOS,UTA,-3.5,229.5
572,2021-03-16,CLE,MIA,MIA,-11.0,206.5
573,2021-03-16,NYK,PHI,PHI,-7.0,219.0
574,2021-03-16,OKC,CHI,CHI,-7.0,227.5
575,2021-03-16,ATL,HOU,ATL,-9.0,225.5
576,2021-03-16,NOP,POR,POR,-2.0,239.0
577,2021-03-16,MIN,LAL,LAL,-7.5,223.5
578,2021-03-17,TOR,DET,TOR,-6.5,218.5
579,2021-03-17,BKN,IND,IND,-1.5,230.0
580,2021-03-17,MIL,PHI,MIL,-6.0,235.0
581,2021-03-17,SAC,WAS,WAS,-1.0,247.5
582,2021-03-17,BOS,CLE,BOS,-7.5,212.5
583,2021-03-17,SAS,CHI,CHI,-1.5,223.0
584,2021-03-17,GSW,HOU,GSW,-11.0,230.5
585,2021-03-17,MIA,MEM,MIA,-1.0,220.0
586,2021-03-17,CHA,DEN,DEN,-6.5,228.5
587,2021-03-17,LAC,DAL,LAC,-2.5,225.5
588,2021-03-18,UTA,WAS,UTA,-10.5,240.5
589,2021-03-18,OKC,ATL,ATL,-8.0,224.0
590,2021-03-18,ORL,NYK,NYK,-5.0,206.5
591,2021-03-18,MIN,PHX,PHX,-11.0,232.0
592,2021-03-18,NOP,POR,POR,-1.5,239.5
593,2021-03-18,CHA,LAL,LAL,-7.0,224.5
594,2021-03-19,SAC,BOS,BOS,-7.0,232.5
595,2021-03-19,SAS,CLE,SAS,-5.0,213.5
596,2021-03-19,IND,MIA,MIA,-4.5,216.5
597,2021-03-19,BKN,ORL,BKN,-10.5,225.0
598,2021-03-19,UTA,TOR,UTA,-5.0,231.5
599,2021-03-19,DET,HOU,HOU,-2.0,216.0
600,2021-03-19,GSW,MEM,MEM,-6.5,220.5
601,2021-03-19,CHI,DEN,DEN,-7.0,225.0
602,2021-03-19,MIN,PHX,PHX,-10.5,233.0
603,2021-03-19,DAL,POR,DAL,-2.5,228.0
604,2021-03-20,ATL,LAL,LAL,-3.5,219.0
605,2021-03-20,SAC,PHI,PHI,-4.0,229.0
606,2021-03-20,GSW,MEM,MEM,-6.5,220.5
607,2021-03-20,SAS,MIL,MIL,-11.5,229.5
608,2021-03-20,CHA,LAC,LAC,-9.5,232.0
609,2021-03-21,IND,MIA,MIA,-3.5,218.5
610,2021-03-21,OKC,HOU,HOU,-4.5,218.0
611,2021-03-21,NOP,DEN,DEN,-6.5,230.5
612,2021-03-21,ORL,BOS,BOS,-9.0,215.5
613,2021-03-21,WAS,BKN,BKN,-9.0,248.5
614,2021-03-21,TOR,CLE,TOR,-7.5,216.5
615,2021-03-21,CHI,DET,CHI,-3.5,217.5
616,2021-03-21,PHI,NYK,PHI,-1.5,211.5
617,2021-03-21,LAL,PHX,PHX,-10.0,216.0
618,2021-03-21,DAL,POR,DAL,-2.0,228.5
619,2021-03-22,SAC,CLE,SAC,-4.5,224.0
620,2021-03-22,OKC,MIN,MIN,-5.0,230.5
621,2021-03-22,CHA,SAS,SAS,-5.0,223.5
622,2021-03-22,UTA,CHI,UTA,-9.5,227.5
623,2021-03-22,TOR,HOU,TOR,-8.5,225.5
624,2021-03-22,BOS,MEM,MEM,-4.5,218.5
625,2021-03-22,IND,MIL,MIL,-6.5,232.5
626,2021-03-22,ATL,LAC,LAC,-6.5,225.0
627,2021-03-23,DEN,ORL,DEN,-7.5,217.5
628,2021-03-23,WAS,NYK,NYK,-3.0,221.0
629,2021-03-23,LAL,NOP,NOP,-5.5,221.5
630,2021-03-23,PHX,MIA,PHX,-2.0,214.0
631,2021-03-23,PHI,GSW,PHI,-4.0,219.0
632,2021-03-23,BKN,POR,POR,-2.5,233.5
633,2021-03-24,DET,IND,IND,-7.5,219.0
634,2021-03-24,BOS,MIL,MIL,-7.0,231.0
635,2021-03-24,PHX,ORL,PHX,-9.5,215.5
636,2021-03-24,DEN,TOR,DEN,-1.5,223.5
637,2021-03-24,CLE,CHI,CHI,-7.5,214.0
638,2021-03-24,CHA,HOU,CHA,-4.0,223.0
639,2021-03-24,DAL,MIN,DAL,-8.0,231.0
640,2021-03-24,MEM,OKC,MEM,-7.0,218.5
641,2021-03-24,LAC,SAS,LAC,-6.0,222.0
642,2021-03-24,BKN,UTA,UTA,-13.0,227.0
643,2021-03-24,ATL,SAC,ATL,-3.0,232.0
644,2021-03-25,POR,MIA,POR,-2.5,216.0
645,2021-03-25,WAS,NYK,NYK,-2.5,224.0
646,2021-03-25,LAC,SAS,LAC,-1.5,220.0
647,2021-03-25,PHI,LAL,PHI,-6.0,214.0
648,2021-03-25,GSW,SAC,SAC,-4.5,228.5
649,2021-03-26,BKN,DET,BKN,-6.5,217.5
650,2021-03-26,PHX,TOR,PHX,-3.5,225.0
651,2021-03-26,BOS,MIL,MIL,-6.0,235.5
652,2021-03-26,MIA,CHA,MIA,-2.0,213.5
653,2021-03-26,POR,ORL,POR,-9.5,214.5
654,2021-03-26,HOU,MIN,MIN,-4.0,229.5
655,2021-03-26,DEN,NOP,DEN,-2.5,231.5
656,2021-03-26,IND,DAL,IND,-1.5,225.0
657,2021-03-26,MEM,UTA,UTA,-10.0,229.0
658,2021-03-26,ATL,GSW,ATL,-7.0,218.0
659,2021-03-26,CLE,LAL,LAL,-4.0,206.5
660,2021-03-27,DET,WAS,WAS,-5.5,224.0
661,2021-03-27,NYK,MIL,NYK,-2.0,216.5
662,2021-03-27,HOU,MIN,MIN,-4.5,229.5
663,2021-03-27,CHI,SAS,SAS,-1.5,219.5
664,2021-03-27,DAL,NOP,NOP,-5.5,224.0
665,2021-03-27,BOS,OKC,BOS,-6.5,216.5
666,2021-03-27,MEM,UTA,UTA,-9.0,227.5
667,2021-03-27,PHI,LAC,LAC,-5.5,221.0
668,2021-03-27,CLE,SAC,SAC,-9.0,225.5
669,2021-03-28,PHX,CHA,PHX,-6.5,219.0
670,2021-03-28,POR,TOR,POR,-2.5,229.0
671,2021-03-28,ATL,DEN,DEN,-5.0,221.0
672,2021-03-28,ORL,LAL,LAL,-7.0,208.5
673,2021-03-29,IND,WAS,IND,-7.0,230.5
674,2021-03-29,NOP,BOS,BOS,-3.0,229.5
675,2021-03-29,MIN,BKN,BKN,-10.5,239.5
676,2021-03-29,MIA,NYK,MIA,-3.5,206.5
677,2021-03-29,TOR,DET,TOR,-5.5,215.0
678,2021-03-29,MEM,HOU,MEM,-8.0,226.5
679,2021-03-29,DAL,OKC,DAL,-11.5,221.0
680,2021-03-29,SAC,SAS,SAS,-2.5,229.5
681,2021-03-29,CLE,UTA,UTA,-16.5,221.5
682,2021-03-29,CHI,GSW,GSW,-1.5,229.0
683,2021-03-29,MIL,LAC,MIL,-1.0,230.0
684,2021-03-30,CHA,WAS,CHA,-4.5,224.5
685,2021-03-30,PHI,DEN,DEN,-5.0,219.5
686,2021-03-30,ORL,LAC,LAC,-11.0,215.5
687,2021-03-30,ATL,PHX,PHX,-5.5,222.0
688,2021-03-31,POR,DET,POR,-7.5,221.5
689,2021-03-31,MIA,IND,MIA,-1.5,217.5
690,2021-03-31,DAL,BOS,BOS,-1.0,225.0
691,2021-03-31,HOU,BKN,BKN,-12.5,229.0
692,2021-03-31,UTA,MEM,UTA,-6.0,225.5
693,2021-03-31,NYK,MIN,NYK,-3.0,218.0
694,2021-03-31,TOR,OKC,TOR,-7.5,221.0
695,2021-03-31,SAC,SAS,SAS,-2.5,230.5
696,2021-03-31,MIL,LAL,MIL,-8.5,222.0
697,2021-03-31,CHI,PHX,PHX,-8.0,216.0
698,2021-04-01,PHI,CLE,PHI,-9.5,214.0
699,2021-04-01,WAS,DET,WAS,-1.0,219.0
700,2021-04-01,CHA,BKN,BKN,-2.5,222.5
701,2021-04-01,GSW,MIA,MIA,-2.5,217.5
702,2021-04-01,ORL,NOP,NOP,-5.0,213.0
703,2021-04-01,ATL,SAS,SAS,-1.0,223.0
704,2021-04-01,DEN,LAC,LAC,-2.0,220.0
705,2021-04-02,HOU,BOS,BOS,-12.0,223.0
706,2021-04-02,DAL,NYK,DAL,-5.0,213.0
707,2021-04-02,CHA,IND,IND,-5.0,218.0
708,2021-04-02,GSW,TOR,TOR,-5.5,219.0
709,2021-04-02,MIN,MEM,MEM,-6.5,232.5
710,2021-04-02,ATL,NOP,ATL,-1.5,213.0
711,2021-04-02,CHI,UTA,UTA,-11.0,224.5
712,2021-04-02,OKC,PHX,PHX,-13.5,220.5
713,2021-04-02,MIL,POR,MIL,-3.0,240.0
714,2021-04-02,LAL,SAC,SAC,-4.5,221.0
715,2021-04-03,DAL,WAS,DAL,-6.0,228.5
716,2021-04-03,NYK,DET,NYK,-2.5,202.5
717,2021-04-03,CLE,MIA,MIA,-12.5,209.5
718,2021-04-03,MIN,PHI,PHI,-13.5,225.5
719,2021-04-03,IND,SAS,SAS,-7.0,221.0
720,2021-04-03,ORL,UTA,UTA,-15.0,216.5
721,2021-04-03,OKC,POR,POR,-12.5,231.0
722,2021-04-03,MIL,SAC,MIL,-3.0,238.0
723,2021-04-04,BKN,CHI,BKN,-2.5,223.5
724,2021-04-04,CHA,BOS,BOS,-9.5,216.5
725,2021-04-04,LAL,LAC,LAC,-10.5,210.0
726,2021-04-04,MEM,PHI,PHI,-3.5,224.5
727,2021-04-04,GSW,ATL,ATL,-1.5,230.5
728,2021-04-04,NOP,HOU,NOP,-2.5,220.0
729,2021-04-04,ORL,DEN,DEN,-17.0,212.5
730,2021-04-05,WAS,TOR,TOR,-5.5,225.0
731,2021-04-05,NYK,BKN,BKN,-6.0,217.5
732,2021-04-05,UTA,DAL,UTA,-5.5,222.0
733,2021-04-05,PHX,HOU,PHX,-14.0,223.5
734,2021-04-05,SAC,MIN,SAC,-3.5,237.0
735,2021-04-05,DET,OKC,DET,-3.0,213.5
736,2021-04-05,CLE,SAS,SAS,-8.0,218.0
737,2021-04-06,CHI,IND,CHI,-2.0,225.0
738,2021-04-06,NOP,ATL,ATL,-3.5,231.5
739,2021-04-06,PHI,BOS,BOS,0,222.0
740,2021-04-06,LAL,TOR,LAL,-1.0,208.0
741,2021-04-06,MEM,MIA,MIA,-6.5,216.0
742,2021-04-06,DET,DEN,DEN,-11.5,213.5
743,2021-04-06,MIL,GSW,MIL,-2.5,236.0
744,2021-04-06,POR,LAC,LAC,-6.5,229.0
745,2021-04-07,MIN,IND,MIN,-1.5,232.5
746,2021-04-07,WAS,ORL,WAS,-5.0,225.5
747,2021-04-07,NYK,BOS,BOS,-3.0,208.0
748,2021-04-07,NOP,BKN,BKN,-8.5,233.5
749,2021-04-07,MEM,ATL,MEM,-1.0,227.5
750,2021-04-07,DAL,HOU,DAL,-10.0,224.5
751,2021-04-07,CHA,OKC,CHA,-5.5,213.5
752,2021-04-07,SAS,DEN,DEN,-5.0,219.0
753,2021-04-07,UTA,PHX,UTA,-2.5,227.0
754,2021-04-08,LAL,MIA,MIA,-9.5,205.5
755,2021-04-08,CLE,OKC,CLE,-4.0,219.0
756,2021-04-08,MIL,DAL,DAL,-2.5,228.0
757,2021-04-08,POR,UTA,UTA,-5.5,233.5
758,2021-04-08,PHX,LAC,LAC,-6.0,221.0
759,2021-04-08,DET,SAC,SAC,-7.5,224.5
760,2021-04-09,IND,ORL,IND,-6.5,224.0
761,2021-04-09,CHI,ATL,ATL,-2.5,225.5
762,2021-04-09,MIN,BOS,BOS,-8.5,227.5
763,2021-04-09,MEM,NYK,MEM,-1.5,216.5
764,2021-04-10,TOR,CLE,CLE,-3.0,218.5
765,2021-04-09,PHI,NOP,PHI,-5.5,229.0
766,2021-04-09,CHA,MIL,CHA,-3.0,218.5
767,2021-04-09,SAS,DEN,DEN,-6.5,219.5
768,2021-04-09,WAS,GSW,GSW,-4.5,240.0
769,2021-04-09,HOU,LAC,LAC,-11.0,220.0
770,2021-04-10,LAL,BKN,BKN,-11.5,222.5
771,2021-04-10,PHI,OKC,PHI,-10.0,216.5
772,2021-04-10,SAC,UTA,UTA,-11.5,229.5
773,2021-04-10,HOU,GSW,GSW,-7.0,228.0
774,2021-04-10,WAS,PHX,PHX,-13.5,225.0
775,2021-04-10,DET,POR,POR,-11.5,226.5
776,2021-04-11,ATL,CHA,CHA,-2.5,213.5
777,2021-04-11,BOS,DEN,DEN,-3.5,220.0
778,2021-04-11,NOP,CLE,NOP,-8.5,223.5
779,2021-04-11,MIL,ORL,MIL,-9.0,224.5
780,2021-04-11,TOR,NYK,NYK,-3.0,216.5
781,2021-04-11,SAS,DAL,DAL,-6.0,220.5
782,2021-04-11,IND,MEM,MEM,-3.5,234.5
783,2021-04-11,CHI,MIN,CHI,-4.0,232.5
784,2021-04-11,DET,LAC,LAC,-13.0,214.5
785,2021-04-11,MIA,POR,POR,0,223.0
786,2021-04-12,LAL,NYK,NYK,-1.0,205.5
787,2021-04-12,SAS,ORL,SAS,-7.0,216.5
788,2021-04-12,BKN,MIN,BKN,-7.5,231.5
789,2021-04-12,PHI,DAL,PHI,-3.5,217.5
790,2021-04-12,CHI,MEM,MEM,-2.5,228.5
791,2021-04-12,SAC,NOP,NOP,-2.0,236.5
792,2021-04-12,WAS,UTA,UTA,-10.5,233.5
793,2021-04-12,DEN,GSW,DEN,-5.5,227.5
794,2021-04-12,HOU,PHX,PHX,-12.5,229.5
795,2021-04-13,LAC,IND,LAC,-3.0,233.0
796,2021-04-13,ATL,TOR,TOR,-1.5,220.5
797,2021-04-13,LAL,CHA,LAL,-1.5,206.5
798,2021-04-13,OKC,UTA,UTA,-16.5,222.0
799,2021-04-13,MIA,PHX,PHX,-3.5,216.5
800,2021-04-13,BOS,POR,POR,-1.0,229.5
801,2021-04-14,CLE,CHA,CHA,-3.0,210.0
802,2021-04-14,BKN,PHI,PHI,-9.0,225.5
803,2021-04-14,SAS,TOR,SAS,-5.5,221.5
804,2021-04-14,LAC,DET,LAC,-2.0,216.5
805,2021-04-14,ORL,CHI,CHI,-9.5,214.0
806,2021-04-14,MIL,MIN,MIL,-9.5,234.0
807,2021-04-14,NYK,NOP,NOP,-2.0,219.5
808,2021-04-14,IND,HOU,IND,-3.5,235.5
809,2021-04-14,GSW,OKC,GSW,-12.5,224.5
810,2021-04-14,DAL,MEM,DAL,-3.0,225.5
811,2021-04-14,MIA,DEN,DEN,-5.5,209.0
812,2021-04-14,WAS,SAC,WAS,-2.0,243.0
813,2021-04-15,MIL,ATL,MIL,-4.5,235.0
814,2021-04-15,GSW,CLE,GSW,-5.5,226.5
815,2021-04-15,BOS,LAL,BOS,-7.5,212.0
816,2021-04-15,SAC,PHX,PHX,-12.5,234.5
817,2021-04-16,IND,UTA,UTA,-10.0,233.5
818,2021-04-16,OKC,DET,DET,-3.0,217.0
819,2021-04-16,LAC,PHI,PHI,-4.0,218.5
820,2021-04-16,NOP,WAS,NOP,-3.0,239.5
821,2021-04-16,CHA,BKN,BKN,-12.0,223.5
822,2021-04-16,ORL,TOR,TOR,-3.0,212.0
823,2021-04-16,MEM,CHI,MEM,-3.5,219.5
824,2021-04-16,DEN,HOU,DEN,-9.0,227.0
825,2021-04-16,MIA,MIN,MIA,-7.0,221.5
826,2021-04-16,POR,SAS,SAS,-1.5,229.5
827,2021-04-16,NYK,DAL,DAL,-6.0,212.0
828,2021-04-17,UTA,LAL,LAL,-1.5,215.5
829,2021-04-17,DET,WAS,WAS,-4.5,226.5
830,2021-04-17,CLE,CHI,CHI,-3.0,213.0
831,2021-04-17,GSW,BOS,BOS,-3.0,225.5
832,2021-04-17,MEM,MIL,MIL,-8.5,237.0
833,2021-04-17,SAS,PHX,PHX,-12.0,223.5
834,2021-04-18,IND,ATL,ATL,-2.0,231.5
835,2021-04-18,NOP,NYK,NOP,-1.5,218.5
836,2021-04-18,BKN,MIA,BKN,-5.0,224.0
837,2021-04-18,POR,CHA,POR,-4.5,216.5
838,2021-04-18,HOU,ORL,HOU,-1.0,218.0
839,2021-04-18,OKC,TOR,TOR,-5.0,219.5
840,2021-04-18,SAC,DAL,DAL,-8.5,232.0
841,2021-04-18,MIN,LAC,LAC,-12.0,233.0
842,2021-04-19,CLE,DET,CLE,-3.5,213.5
843,2021-04-19,CHI,BOS,BOS,-4.5,211.5
844,2021-04-19,GSW,PHI,PHI,-5.0,226.5
845,2021-04-19,SAS,IND,SAS,-3.5,233.5
846,2021-04-19,HOU,MIA,MIA,-5.0,215.5
847,2021-04-19,OKC,WAS,WAS,-12.5,233.0
848,2021-04-19,PHX,MIL,MIL,-3.0,233.0
849,2021-04-19,MEM,DEN,DEN,-7.5,226.0
850,2021-04-19,UTA,LAL,UTA,-7.0,215.5
851,2021-04-20,ORL,ATL,ATL,-12.5,218.0
852,2021-04-20,CHA,NYK,NYK,-5.0,208.5
853,2021-04-20,BKN,NOP,NOP,-3.0,235.0
854,2021-04-20,LAC,POR,LAC,-4.5,222.0
855,2021-04-20,MIN,SAC,SAC,-3.5,239.0
856,2021-04-21,CHI,CLE,CHI,-2.0,210.0
857,2021-04-21,OKC,IND,IND,-9.0,231.0
858,2021-04-21,PHX,PHI,PHX,-3.0,217.0
859,2021-04-21,GSW,WAS,GSW,-2.0,241.0
860,2021-04-21,ATL,NYK,ATL,-1.5,219.0
861,2021-04-21,BKN,TOR,TOR,-4.5,231.0
862,2021-04-21,UTA,HOU,UTA,-11.0,224.0
863,2021-04-21,DET,DAL,DAL,-10.5,218.0
864,2021-04-21,MIA,SAS,MIA,-1.5,215.5
865,2021-04-21,MEM,LAC,MEM,-4.5,224.0
866,2021-04-21,DEN,POR,DEN,-1.5,230.0
867,2021-04-21,MIN,SAC,SAC,-3.0,241.0
868,2021-04-22,PHX,BOS,PHX,-1.5,221.0
869,2021-04-22,NOP,ORL,NOP,-10.5,219.0
870,2021-04-22,PHI,MIL,MIL,-6.5,225.0
871,2021-04-22,DET,SAS,SAS,-7.0,214.0
872,2021-04-22,CHA,CHI,CHI,-1.0,210.0
873,2021-04-22,LAL,DAL,DAL,-3.0,216.0
874,2021-04-23,MIA,ATL,MIA,-6.5,211.5
875,2021-04-23,BOS,BKN,BKN,-3.5,224.5
876,2021-04-23,CLE,CHA,CHA,-1.0,211.0
877,2021-04-23,LAC,HOU,LAC,-9.0,223.5
878,2021-04-23,WAS,OKC,WAS,-9.0,232.0
879,2021-04-23,DEN,GSW,DEN,-2.5,227.5
880,2021-04-23,MEM,POR,POR,-4.0,232.5
881,2021-04-24,TOR,NYK,TOR,-1.0,213.5
882,2021-04-24,PHI,MIL,MIL,-9.0,226.5
883,2021-04-24,DET,IND,IND,-4.5,229.0
884,2021-04-24,CHI,MIA,MIA,-4.5,203.5
885,2021-04-24,SAS,NOP,NOP,-3.0,228.0
886,2021-04-24,LAL,DAL,DAL,-2.0,217.5
887,2021-04-24,MIN,UTA,UTA,-12.5,231.0
888,2021-04-24,HOU,DEN,DEN,-14.0,219.0
889,2021-04-25,BOS,CHA,BOS,-8.0,211.5
890,2021-04-25,PHX,BKN,BKN,-1.0,232.5
891,2021-04-25,MEM,POR,POR,-3.5,235.5
892,2021-04-25,CLE,WAS,WAS,-7.0,226.0
893,2021-04-25,MIL,ATL,MIL,-5.5,229.5
894,2021-04-25,IND,ORL,IND,-5.5,225.5
895,2021-04-25,SAC,GSW,GSW,-7.5,232.5
896,2021-04-26,ATL,DET,ATL,-4.0,215.0
897,2021-04-26,LAL,ORL,LAL,-11.0,208.5
898,2021-04-26,OKC,PHI,PHI,-15.0,219.0
899,2021-04-26,SAS,WAS,SAS,-2.5,231.0
900,2021-04-26,PHX,NYK,PHX,-2.5,215.5
901,2021-04-26,CHI,MIA,MIA,-6.0,206.0
902,2021-04-26,CLE,TOR,TOR,-11.5,212.5
903,2021-04-26,UTA,MIN,UTA,-10.0,226.0
904,2021-04-26,LAC,NOP,LAC,-2.0,229.0
905,2021-04-26,MEM,DEN,DEN,-4.0,230.0
906,2021-04-26,DAL,SAC,DAL,-6.5,225.0
907,2021-04-27,OKC,BOS,BOS,-11.0,215.5
908,2021-04-27,MIL,CHA,MIL,-9.5,225.5
909,2021-04-27,POR,IND,POR,-5.5,242.0
910,2021-04-27,BKN,TOR,BKN,-5.0,232.0
911,2021-04-27,MIN,HOU,MIN,-2.0,234.0
912,2021-04-27,DAL,GSW,GSW,-4.0,226.0
913,2021-04-28,ORL,CLE,CLE,-3.5,210.5
914,2021-04-28,ATL,PHI,PHI,-9.5,212.5
915,2021-04-28,LAL,WAS,LAL,-1.0,229.5
916,2021-04-28,CHA,BOS,BOS,-6.0,215.0
917,2021-04-28,CHI,NYK,NYK,-4.0,210.5
918,2021-04-28,SAS,MIA,MIA,-4.5,213.0
919,2021-04-28,POR,MEM,MEM,-1.5,239.0
920,2021-04-28,NOP,DEN,DEN,-3.5,230.0
921,2021-04-28,LAC,PHX,PHX,-4.5,220.0
922,2021-04-28,UTA,SAC,UTA,-9.0,221.0
923,2021-04-29,DAL,DET,DAL,-7.5,212.5
924,2021-04-29,BKN,IND,BKN,-5.0,241.5
925,2021-04-29,MIL,HOU,MIL,-14.0,233.0
926,2021-04-29,GSW,MIN,GSW,-4.0,235.0
927,2021-04-29,NOP,OKC,NOP,-9.5,232.5
928,2021-04-29,TOR,DEN,DEN,-4.5,218.5
929,2021-04-30,ATL,PHI,PHI,-7.0,224.0
930,2021-04-30,SAS,BOS,BOS,-4.5,222.0
931,2021-04-30,WAS,CLE,WAS,-6.5,230.5
932,2021-04-30,POR,BKN,POR,-3.0,241.5
933,2021-04-30,ORL,MEM,MEM,-12.5,223.0
934,2021-04-30,MIL,CHI,MIL,-1.5,223.0
935,2021-04-30,UTA,PHX,PHX,-4.0,219.5
936,2021-04-30,SAC,LAL,LAL,-11.5,224.0
937,2021-05-01,DET,CHA,CHA,-8.0,217.0
938,2021-05-01,GSW,HOU,GSW,-8.5,233.0
